id	parent_id	type_id	title	description	template_type_id	creator_id	explorer_picture_url	background_color_id	created_date	updated_date	level_id	privacy	order	status	list_type	rand
7469	\N	11006	Describe how you overcome an obstacle to reach a goal?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7470	\N	11006	What personalities are hindering you from achieving my goals?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7471	\N	11006	Are you good at writing essays?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7472	\N	11006	Do you think that you are able to respond quickly without panicking in unexpected situations?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7473	\N	11006	Did you ever have to deal with a co-worker who wasn't pulling his/her weight?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7474	\N	11006	What I am most grateful about for right now?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7475	\N	11006	Have your efforts ever helped some project or idea succeed?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7476	\N	11006	"In general, what do you think about art?"		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7477	\N	11006	What does a typical day look like?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7478	\N	11006	What's the biggest risk you have taken in recent years? Was the risk worth it?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7479	\N	11006	What is the biggest personal change you have ever made?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7480	\N	11006	What are some of your major goals in life?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7481	\N	11006	Are you living the life of your dreams?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7482	\N	11006	What bad habits do you want to break?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7483	\N	11006	"If you knew you would die tomorrow, would you feel cheated today?"		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7484	\N	11006	Give an example of a time you had to pitch an idea?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7485	\N	11006	What moves you?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7486	\N	11006	What are you most grateful for in life?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7487	\N	11006	Do you have a planner?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7488	\N	11006	Who are you?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7489	\N	11006	How long do you need to pick a meal on a menu?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7490	\N	11006	Are you am uncertain about what you have achieved?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7491	\N	11006	What is holding you back?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7492	\N	11006	What makes someone an expert in a specific field?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7493	\N	11006	What was your favorite class? Why?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7494	\N	11006	What part of your work has given you the greatest feeling of satisfaction?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7495	\N	11006	Are you afraid of letting others get close to you? Why?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7496	\N	11006	How did you meet your spouse/girlfriend/boyfriend?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7497	\N	11006	What are you busy with today? Will this matter 1 year from now?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7498	\N	11006	What do you need to do to achieve your ideal home?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7499	\N	11006	"What excites you? What scares you, about this year?"		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7500	\N	11006	What is your passion?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7501	\N	11006	Where do you want to get to?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7502	\N	11006	Do you like to plan things out in detail or be spontaneous?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7503	\N	11006	Are you shy to show off your skills?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7504	\N	11006	Is there anything you are running away from?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7505	\N	11006	How much personal control or influence do you have over your goal?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7506	\N	11006	What do you love doing?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7507	\N	11006	"If someone asked you to give them a random piece of advice, what would you say?"		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7508	\N	11006	How do you overcome obstacles to my learning?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7509	\N	11006	What does success look like?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7510	\N	11006	Do you think all people are equally valuable?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7511	\N	11006	Do you like spicy food?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7512	\N	11006	What are you good at?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7513	\N	11006	What abilities do you possess?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7514	\N	11006	What would you like not to happen that is happening now?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7515	\N	11006	What is stopping you from doing what you want to do?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7516	\N	11006	What was the best decision you ever made?  What were the alternatives?  How did you go about making it?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7517	\N	11006	What skill did you enjoy learning?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7518	\N	11006	Who are some people you would like to meet someday?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7519	\N	11006	What skill you did not enjoy learning		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7520	\N	11006	How do you handle breaks in routines?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7521	\N	11006	Describe your sense of humor.		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7522	\N	11006	Can you make friends easily?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7523	\N	11006	Are you better at starting a lot of projects or one big projects?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7524	\N	11006	Have you ever been in a fist fight?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7525	\N	11006	What was the hardest decision you ever made?  What were the alternatives?  How did you go about making it?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7526	\N	11006	Do you sometimes hide your feelings?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7527	\N	11006	Are you good at public speaking?  		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7528	\N	11006	What makes you different?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7529	\N	11006	What approach did you take to get a point across to different types of people?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7530	\N	11006	What is your favorite food?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7531	\N	11006	"If you could go back in history, who would you like to meet?"		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7532	\N	11006	What would you like to happen that is not happening now?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7533	\N	11006	Do you have any brothers or sisters? How many?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7534	\N	11006	Are you good at making decisions?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7535	\N	11006	What did you do on your 18th birthday?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7536	\N	11006	How is the first step you go about learning new skills?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7537	\N	11006	Do you prepare what to say when meeting new people?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7538	\N	11006	What are the most important things to you in life?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7539	\N	11006	Where would you want to spend your time on?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7540	\N	11006	Do you like to compete?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7541	\N	11006	How do you measure success?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7542	\N	11006	Do you have a best/closest friend?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7543	\N	11006	What maxims or beliefs do you live by?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7544	\N	11006	What kind of vacations do you like?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7545	\N	11006	What is your earliest memory?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7546	\N	11006	Have you ever found an error in your own work?  How did it happen?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7547	\N	11006	Describe the procedures you have used to keep track of things.		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7548	\N	11006	How would you explain a complicated procedure to someone who was new to the situation? Give an example.		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7549	\N	11006	Which feeling do you enjoy more: The feeling of achieving the goal or the process of trying to reach the goal?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7550	\N	11006	How can you start creating your ideal career starting today?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7551	\N	11006	What kind of music are you into?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7552	\N	11006	What motivates you?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7553	\N	11006	How can you get to know him/her?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7554	\N	11006	What qualities do you want to have?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7555	\N	11006	What past experience have you got?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7556	\N	11006	Who do you look up to?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7557	\N	11006	Do you like meetings?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7558	\N	11006	Who are the people who have achieved similar goals as yours? What can you learn from them?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7559	\N	11006	Do you have a favorite number? Any particular reason why you like that number?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7560	\N	11006	"In general, how do people react when you ask questions?"		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7561	\N	11006	Describe steps you take before attending a meeting?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7562	\N	11006	Why do you exist?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7563	\N	11006	What part of your work have you found to be the most frustrating?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7564	\N	11006	What is the top priority in your life right now? What are you doing about it?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7565	\N	11006	Do you love yourself? Why or Why not?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7566	\N	11006	What is the worst thing that is ever happened to you?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7567	\N	11006	How do you like your steak cooked?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7568	\N	11006	"What was the last argument you had, and what was your position?"		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7569	\N	11006	What do you need to do to achieve your ideal physical look?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7570	\N	11006	What do you and your role models share in common?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7571	\N	11006	What kind of person do you want to become?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7572	\N	11006	Do you cry easily?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7573	\N	11006	Which new activity did you try this year?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7574	\N	11006	Can you put up with unpleasant behavior in another person without losing your temper?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7575	\N	11006	How can you create the opportunities you are looking for?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7576	\N	11006	Describe when you have to delay a decision so you would have more time to think?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7577	\N	11006	What is one of your favorite habits you have?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7578	\N	11006	Are you working in a position related to your degree?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7579	\N	11006	Do you like your job?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7580	\N	11006	What is your dream?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7581	\N	11006	How did you get into your career path?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7582	\N	11006	Do you feel that the education you have received at the university has been satisfactory?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7583	\N	11006	Why do you get out of bed?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7584	\N	11006	What is your ideal home like?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7585	\N	11006	What is your mission?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7586	\N	11006	Are you an introvert or an extrovert?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7587	\N	11006	What part of your work have you found to be unsatisfying?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7588	\N	11006	Have you ever tried sushi? (Did you like it?)		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7589	\N	11006	What was the easiest decision you had to make?  What made it so easy?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7590	\N	11006	What is your ideal physical look?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7591	\N	11006	Would you ever sky dive or bungee jump?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7592	\N	11006	Describe a good personality.		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7593	\N	11006	What was your life like growing up?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7594	\N	11006	What are your values?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7595	\N	11006	Where are you in life now?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7596	\N	11006	Who in your life has influenced you the most? How did they do it?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7597	\N	11006	Describe a complex situation in which you had a lot to learn.		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7598	\N	11006	What is one of the strangest things you have ever done?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7599	\N	11006	How do you disagree to some rules and policies at your job?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7600	\N	11006	"Can you plan your work in advance, in detail?"		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7601	\N	11006	Are you a recognized personality in your group?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7602	\N	11006	Do you enjoy indoor or outdoor activities?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7603	\N	11006	"If you give instructions to someone and then learned he/she did it wrong, what do you do next?"		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7604	\N	11006	Do you work in an orderly way?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7605	\N	11006	Describe a situation where you found you had a serious problem? What did you do to solve it?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7606	\N	11006	"If you could try out any job for a day, what would you like to try?"		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7607	\N	11006	For every experience you get: What are the biggest things you have learned?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7608	\N	11006	How would you describe yourself?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7609	\N	11006	Who inspire you the most?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7610	\N	11006	Who is the most important people to you in the world?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7611	\N	11006	What do you represent?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7612	\N	11006	How many instruments can you play?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7613	\N	11006	Do you have highly original ideas?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7614	\N	11006	"If someone were to make a movie about your life, who would you hope would play you?"		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7615	\N	11006	Do you spend more time with the most important people in your life?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7616	\N	11006	What is the meaning of life?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7617	\N	11006	Do you have any friends or family to appreciate what you were working on?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7618	\N	11006	Why did you choose your particular line of work?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7619	\N	11006	Do you like helping people?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7620	\N	11006	Describe a boss you want to have?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7621	\N	11006	What learning goals do you set?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7622	\N	11006	Do you enjoy repairing things?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7623	\N	11006	"Do you measure twice, cut once or look before you leap?"		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7624	\N	11006	Describe your work ethics.		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7625	\N	11006	What types of work do you like best?  Why?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7626	\N	11006	Where can you meet people who have the qualities you are looking for?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7627	\N	11006	What is your favorite joke?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7628	\N	11006	Do you think people can control their own destiny?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7629	\N	11006	"If you were a type of animal, what would you be and why?"		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7630	\N	11006	What hiders you to help others?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7631	\N	11006	Have you found it necessary to make an exception to the rules in order to get something done?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7632	\N	11006	Describe your decision-making approach		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7633	\N	11006	"If there was no failure in life, what would you attempt?"		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7634	\N	11006	What are some of your favorite movies?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7635	\N	11006	What is something you wish everyone knew about you?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7636	\N	11006	Are you prepared to tell people if they are mistaken?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7637	\N	11006	Describe your methods of assigning work to a person?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7638	\N	11006	What parts of your life are you putting on hold? Why?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7639	\N	11006	"If you go to a new place, what steps can you take to adjust to the new place?"		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7640	\N	11006	Are you able to express what you think in a clear and intelligible manner?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7641	\N	11006	Would you recommend your career for other people? Why/Why not?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7642	\N	11006	Do you usually feel relaxed?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7643	\N	11006	What can you do to start living your ideal life?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7644	\N	11006	Describe occasions when you feel you make up your mind too slowly?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7645	\N	11006	How would you react when you face your fears?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7646	\N	11006	What do you do every day between 6-12am?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7647	\N	11006	What is the stupidest thing you have ever done?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
7648	\N	11006	Do you believe that some people are naturally geniuses?		7002	1	default.png	13001	14-12-03 08:57:00	15-01-01 00:10:00		10002	1	0		
